sector,job_count,avg_salary
Home Automation,1,420000.0
Home Care,8,381000.0
Home Decor,1,1000000.0
Home Insurance,1,700000.0
Home Loan,2,325000.0
Home Loan Sales,9,325000.0
Home Loans,101,312500.0
Home Textiles,2,25000.0
Home Visits,1,276000.0
Home appliances,3,0.0
Home loan,2,668750.0
Homologation,1,0.0
Honeywell,2,525000.0
Horeca,4,481250.0
Horeca Sales,4,225000.0
Horticulture,3,0.0
Hospital,1,400000.0
Hospital Administration,12,150000.0
Hospital Billing,10,262500.0
Hospital Insurance,1,0.0
Hospital Management,4,106250.0
Hospital Marketing,3,0.0
Hospital Nursing,1,250000.0
Hospital Operations,4,350000.0
Hospital Sales,2,0.0
Hospital administration,1,262500.0
Hospital finance management,1,0.0
Hospital financial management,1,4750000.0
Hospital store management,1,0.0
Hospitality,132,0.0
Hospitality / Event Sales Knowledge,1,0.0
Hospitality Management,7,425000.0
Hospitality Sales,9,550000.0
Hospitality Service,1,600000.0
Hostel,2,150000.0
Hostel Management,2,106250.0
Hot Kitchen,1,0.0
Hot Water Generator,1,200000.0
Hotel Housekeeping,1,90000.0
Hotel Maintenance,1,750000.0
Hotel Management,15,300000.0
Hotel Manager,1,0.0
Hotel Operations,6,687500.0
Hotel Projects,6,950000.0
Hotel Purchase Management,1,450000.0
Hotel Sales,1,0.0
Hotjar,1,1200000.0
House Wiring,1,285000.0
House help,1,0.0
Household,1,114000.0
Housekeeping,146,0.0
Housekeeping Apprentice,1,0.0
Housekeeping Executive,2,0.0
Housekeeping Management,8,272500.0
Housekeeping Operations,1,0.0
Housekeeping Supervision,1,0.0
Housekeeping Supervisor,1,0.0
Housekeeping management,1,0.0
Housing Finance,26,525000.0
Housing Loan,20,281250.0
Housing finance,1,700000.0
Hp Nonstop,1,0.0
Hpdc Tool Design,1,625000.0
Hplc Analysis,3,362500.0
Hr,2,375000.0
Hr And Administration,1,375000.0
Hr Assistant,1,0.0
Hr Business Partnering,3,600000.0
Hr Compliance,2,275000.0
Hr Payroll,1,312500.0
Hr Policies & Procedures,1,700000.0
Hr Project Management,1,750000.0
Hr Recruiter,1,200000.0
Hr Service Delivery,1,0.0
Hr Shared Services,1,0.0
Hris Application,1,1800000.0
Hris Systems,2,118750.0
Hrms Implementation,1,0.0
Hrms Sales,1,0.0
Hrsd,2,1625000.0
Html Development,1,0.0
Html/Css,1,650000.0
Hub Operations,3,275000.0
HubSpot Service & Sales Hub,1,650000.0
Hubspot,6,487500.0
Hubspot Marketing Automation,1,65000.0
Hugging Face Transformers,1,0.0
Hull Integration,1,1500000.0
Human Genetics,1,1500000.0
Human Physiology,1,0.0
Human Resource,8,412500.0
Human Resource Business Partner,1,900000.0
Human Resource Management,61,250000.0
Human Resource Manager,1,0.0
Human Resources,29,0.0
Human Resources Management,1,0.0
Human Resources Trainee,1,0.0
Hunting,9,0.0
Hvac Design,7,0.0
Hvac Maintenance,4,500000.0
Hvac Project Engineer,2,112500.0
Hvac Sales,1,468000.0
Hybris Commerce,1,0.0
Hydraulic Cylinder,1,360000.0
Hydraulic Design,1,0.0
Hydraulic Maintenance,2,219000.0
Hydraulic System,2,356250.0
Hydraulics,6,150000.0
Hydro Power,1,0.0
Hydrogenation,1,0.0
Hyper-V,1,0.0
HyperMesh,8,27500.0
Hyperion,2,0.0
Hyperion Essbase,4,500000.0
Hyperion Financial Management,6,0.0
Hyperledger,1,0.0
Hypermesh,1,0.0
Hyperv,1,0.0
IAM,3,0.0
IAM Integration,1,0.0
IATA,5,312500.0
IATA regulations,1,0.0
IATF,12,800000.0
IATF 16949,1,1300000.0
IB Curriculum,1,700000.0
IB History Teacher,3,1500000.0
IBDP English Teacher,2,1450000.0
IBDP Mathematics Teacher,2,700000.0
IBM ACE,2,1300000.0
IBM BPM,1,0.0
IBM HTTP Server,1,0.0
IBM ITX,2,0.0
IBM Mainframe Utilities,1,0.0
IBM Power Systems,1,0.0
IBM Storage,1,0.0
IBM Z/OS,2,0.0
IBM planning Analytics,1,1500000.0
IBMS,1,337500.0
ICAI,2,625000.0
ICC,1,0.0
ICCU,1,0.0
ICD Operations,1,0.0
ICEM,1,0.0
ICSE,1,300000.0
ICSI,1,1350000.0
ICSR Aggregate Reporting,1,0.0
ICT,1,0.0
ICU,6,525000.0
ICWA,5,1000000.0
IDAM - Ping,1,0.0
IDMC,3,1275000.0
IDMC migration,1,175000.0
IDMS,1,2875000.0
IDOCS,8,375000.0
IDT,1,0.0
IDocs,2,2687500.0
IEC,1,450000.0
IELTS,1,0.0
IELTS trainer,1,0.0
IEP,1,575000.0
IEX,1,500000.0
IEX WFM,1,575000.0
IFA,1,1150000.0
IFRS,4,0.0
IG Maths Teacher,1,1050000.0
IGAAP,3,0.0
IGCSE,1,0.0
IIS,3,0.0
IJP484689,1,0.0
IJP484777,1,0.0
IJP486249,1,0.0
IJP486316,1,0.0
IJP486337,1,0.0
IJP486339,1,0.0
ILE,1,1500000.0
ILT,2,675000.0
IMDS,2,500000.0
IMF,4,2062500.0
IMPORT AND EXPORT COORDINATION WITH SHIPPING LINE,1,125000.0
IMS Core,1,4800000.0
INCA,1,0.0
INFORMATICA,3,0.0
INSURANCE SALES,1,425000.0
INTERNATIONAL CALL CENTRE CANDIDATES MAY APPLY,1,350000.0
IOS,6,925000.0
IOS Platform,1,0.0
IOT,1,650000.0
IP,3,400000.0
IP Addressing,1,0.0
IP Billing,1,0.0
IP Routing,1,0.0
IP Services,1,350000.0
IP Verification,1,0.0
IP addressing,1,300000.0
IPCC,1,240000.0
IPD Billing,2,0.0
IPDRG,4,0.0
IPDRG Coder,1,0.0
IPO,3,500000.0
IPO Funding,2,850000.0
IPO Management,1,0.0
IPO OperaTION,1,0.0
IPQA,3,237500.0
IPR,1,850000.0
IPSEC,1,925000.0
IPV6,1,0.0
IPhone,1,3500000.0
IPhone SDK,2,0.0
IQC,1,0.0
IR,6,300000.0
IRATA,1,1650000.0
IRDA,12,0.0
IREG,1,0.0
IREPS,1,400000.0
IRIS,1,0.0
IRRBB,1,0.0
IS 10322,2,0.0
IS 62368,1,0.0
ISIR,1,900000.0
ISMS,4,0.0
ISO,55,500000.0
ISO /TS16949,1,425000.0
ISO 13485,1,900000.0
ISO 14001,2,0.0
ISO 14644,1,0.0
ISO 26262,1,0.0
ISO 27001,1,0.0
ISO 9001,1,0.0
ISO Documentation,1,0.0
ISO Implementation,2,1187500.0
ISO training services,1,0.0
ISO-50001,1,2250000.0
ISO27001,1,0.0
ISO8583,4,0.0
ISO9001,1,1050000.0
ISP,2,725000.0
ISTQB,5,150000.0
ISU,1,250000.0
IT,1,225000.0
IT & Non-IT recruiter,1,300000.0
IT Administration,1,0.0
IT Architect,1,0.0
IT Asset Management,5,0.0
IT Audit,18,0.0
IT Business Analyst,3,0.0
IT Business Development,1,0.0
IT Delivery Manager,1,0.0
IT Director,1,0.0
IT Engineer,1,850000.0
IT Framework,1,0.0
IT Fresher,1,487500.0
IT GRC,1,3750000.0
IT Hardware & Infra,1,1150000.0
IT Hardware Sales,16,556250.0
IT Helpdesk,16,362500.0
IT Helpdesk Executive,1,600000.0
IT Implementation,1,900000.0
IT Infra Sales,1,1700000.0
IT Infra sales,1,2000000.0
IT Infrastructure,5,0.0
IT Infrastructure Management,2,3187500.0
IT Infrastructure Sales,1,0.0
IT Infrastructure Support,2,375000.0
IT Lead Generation,1,525000.0
IT Management,7,0.0
IT Migration,1,2025000.0
IT Networking,2,75000.0
IT Operations,2,275000.0
IT Operations Management,7,0.0
IT Parks,1,0.0
IT Planning,1,0.0
IT Procurement,1,375000.0
IT Program Management,2,875000.0
IT Project Development,1,0.0
IT Project Management,5,400000.0
IT RECRUITER,1,175000.0
IT Recruiter,13,425000.0
IT Recruitment,88,131250.0
IT Sales,27,0.0
IT Security,2,0.0
IT Security Analyst,2,0.0
IT Service Delivery,1,300000.0
IT Service Delivery Management,1,0.0
IT Service Desk,4,87500.0
IT Services,1,0.0
IT Skills,4,0.0
IT Software - Programming,1,0.0
IT Staffing,9,0.0
IT Strategy,1,0.0
IT Support,11,312500.0
IT Support & Desktop Management  Hardware Installation,1,312500.0
IT Talent Acquisition,1,0.0
IT Technician,1,500000.0
IT Testing,1,0.0
IT Trainer,2,0.0
IT Training,3,850000.0
IT executive,1,275000.0
IT infrastructure  product sales,1,1500000.0
IT infrastructure operations,1,0.0
IT peripherals,1,312500.0
IT products,1,0.0
IT project management,1,0.0
IT projects,1,0.0
IT recruitement,1,0.0
IT recruiter,1,350000.0
IT recruitment,16,0.0
IT risks,1,0.0
IT sales,1,1100000.0
IT security,1,0.0
IT service management / delivery  management,1,0.0
IT service management tools,1,0.0
IT services,151,0.0
IT services sales,1,0.0
IT support,1,0.0
ITAM,1,0.0
ITI,6,87500.0
ITI Electrical,18,75000.0
ITI FITTER,2,243750.0
ITI Fitter,3,0.0
ITI Mechanical,1,0.0
ITI Motor Mechanic,1,150000.0
ITI electrician,1,0.0
ITI-qualified Chemical Operator,1,0.0
ITIL,5,0.0
ITIL Certified,3,0.0
ITIL Framework,2,1125000.0
ITIL certified,2,0.0
ITK,2,0.0
ITSI,1,0.0
ITSM,10,0.0
ITSM Process,1,0.0
ITX,1,2625000.0
IVA,1,0.0
IVD,1,0.0
IVD Reagents,1,550000.0
IVF Procedures,1,275000.0
IVF Specialist,2,2125000.0
IVR,6,131250.0
IX-API,1,0.0
Iac Tools,1,2250000.0
Ibm App Connect Enterprise,3,0.0
Ibm Bpm,2,0.0
Ibm Cognos Tm1,1,0.0
Ibm Iseries,3,0.0
Ibm Mq Series,4,425000.0
Ibm Qradar,1,650000.0
Ibm Sterling Integrator,1,0.0
Icaap,1,1150000.0
Ice Cream,7,0.0
Iceberg,1,0.0
Icem Surf,1,0.0
Ideation,3,537500.0
Identify and Teach,4,0.0
Identify prospective new clients,1,650000.0
Identity Access Management,4,0.0
Identity access management,1,0.0
Identity and Access Management principles,1,0.0
Ifa Sales,4,712500.0
Ifc Audit,1,0.0
Ifrs Reporting,3,0.0
Iiq,3,1500000.0
Illustrate Design,1,0.0
Illustration,3,0.0
Illustrator,51,200000.0
Illustrator & Photoshop,1,275000.0
Image Editing,2,405000.0
Image Quality Control,1,0.0
Image editing,1,0.0
Image management,2,0.0
Immigration,3,270000.0
Immunohistochemistry,3,0.0
Immunology & Rheumatology,1,0.0
Impact Assessment,1,0.0
Implementation And Integration Projects,2,1075000.0
Implementation Consultant,1,0.0
Implementaton,1,0.0
Import,2,625000.0
Import & Export FCL Sale,1,1400000.0
Import Customer Service,1,475000.0
Import Documentation,9,270000.0
Import Export,6,363000.0
Import Export documentation,1,0.0
Import Logistics,1,350000.0
Import Management,4,0.0
Import Operations,2,600000.0
Import Payment,1,487500.0
Import Purchase,1,0.0
Import Sourcing,1,425000.0
In House Cash,1,0.0
In Store CRM,1,1350000.0
In Vitro Diagnostic,1,650000.0
In-Process Inspection,1,225000.0
Inbound,4,500000.0
Inbound & Outbound Operations,1,175000.0
Inbound Calls,14,262500.0
Inbound Customer Service,63,350000.0
Inbound Logistics,7,330000.0
Inbound Process,74,262500.0
Inbound Sales,26,306000.0
Inbound Voice Process,58,350000.0
Inbound calls,1,402000.0
Inbound operations,1,412500.0
Incentives,3,0.0
Incharge,1,0.0
Incharge Activities,2,575000.0
Incident Management,5,0.0
Incident Response,12,0.0
Inclusion & Learning Support Facilitator,1,1025000.0
Income Tax,6,191000.0
Income Tax Compliance,1,3250000.0
Income Tax Return,1,262500.0
Income tax,3,0.0
Incoming,3,250000.0
Incubator,1,1150000.0
Ind As,5,1100000.0
Indesign,10,700000.0
India Payroll,1,0.0
Indian Accounting,3,525000.0
Indian Cuisine,1,0.0
Indirect Materials,1,0.0
Indirect Procurement,1,0.0
Indirect Purchase,2,450000.0
Indirect Sourcing,1,0.0
Indirect Tax,5,0.0
Indirect Tax Compliance,1,4750000.0
Indirect Taxation,8,950000.0
Indirect tax,2,0.0
Individual Taxation,3,0.0
Individualized Education Programs,1,362500.0
Induction,9,275000.0
Industrial Asset Management,1,0.0
Industrial Automation,12,400000.0
Industrial Building,1,0.0
Industrial Chemistry,1,0.0
Industrial Coatings,1,700000.0
Industrial Consumables,2,468750.0
Industrial Doors,1,2750000.0
Industrial Engineering,13,0.0
Industrial Equipment / Project Sales,1,400000.0
Industrial Gear Box,1,0.0
Industrial Goods,2,0.0
Industrial Health,2,0.0
Industrial Iot,1,480000.0
Industrial Marketing,2,975000.0
Industrial Microbiology,1,312500.0
Industrial Plant,2,1500000.0
Industrial Plotting,1,0.0
Industrial Product Sales,3,550000.0
Industrial Projects,4,572500.0
Industrial Pumps Service,1,225000.0
Industrial Relations,13,525000.0
Industrial Relations management,1,0.0
Industrial Safety,12,425000.0
Industrial Safety Certificated,1,600000.0
Industrial Sales,80,375000.0
Industrial engineer,1,725000.0
Industrial instrumentation,2,0.0
Industrial relations,1,0.0
Industrial safety,1,0.0
Industrial sales,1,0.0
Industry Experience,1,0.0
Industry Partnership,1,0.0
Industry research,12,0.0
Infection Control,1,0.0
Infection Control Practices.,1,0.0
Infection control knowledge,1,50000.0
Infertility,1,0.0
Influencer Marketing,7,240000.0
Influencing,4,274000.0
InfoPath,1,0.0
Infographics,1,250000.0
Infor CPQ Functional_Akanksha,1,0.0
Informatica,4,0.0
Informatica Administration,2,0.0
Informatica CAI,1,0.0
Informatica Data Quality,2,0.0
Informatica IDMC Administration,1,0.0
Informatica Idq,7,1500000.0
Informatica Iics,1,0.0
Informatica Mdm,11,0.0
Informatica On prem MDM,1,0.0
Informatica Product 360 PIM,1,1500000.0
Informatica QA,1,550000.0
Informatics Practices,1,0.0
Information Management,1,0.0
Information Processing,1,0.0
Information Risk Management,1,0.0
Information Security,6,0.0
Information Security Audit,2,1200000.0
Information Security Engineering,1,0.0
Information Security Management,1,0.0
Information Technology,3,450000.0
Information Technology Infrastructure Library,1,0.0
Information security,1,0.0
Informix,1,0.0
Infotainment,35,0.0
Infotainment system,1,1500000.0
Infra Projects,2,625000.0
Infra sales,1,1900000.0
Infrastructure,1,0.0
Infrastructure As Code,2,0.0
Infrastructure Automation,1,0.0
Infrastructure Finance,1,1875000.0
Infrastructure Management,4,2087500.0
Infrastructure Products Sales,1,500000.0
Infrastructure Project Management,1,1550000.0
Infrastructure Projects,2,775000.0
Infrastructure Sales,1,525000.0
Infrastructure Security,1,0.0
Infrastructure Services,1,0.0
Infrastructure as Code,1,1800000.0
Infrastructure controls,1,0.0
Infrastructure management,1,0.0
Infrastructure works,1,450000.0
Infusion Pumps,1,900000.0
Inhouse Sales,1,0.0
Injectables,3,400000.0
Injection Mould Design,2,412500.0
Injection Moulding,7,650000.0
Injection Moulding Machine,4,0.0
Injection moulding,3,0.0
Injection moulding machine maintenance,1,375000.0
Inner Grooved Tube,1,0.0
Inprocess Inspection,2,250000.0
Inprocess Quality,6,375000.0
Insertion Scan,2,4875000.0
Inside Sales,141,337500.0
Inside Sales  Tele sales,1,0.0
Inside sales,4,287500.0
Insight Generation,3,1300000.0
Insolvency,1,2500000.0
Inspection,4,0.0
Inspection Tools & Gauges Handling,1,0.0
Instagram,2,325000.0
Instagram Ads,1,330000.0
Installation,23,237500.0
Installation & Maintenance,1,175000.0
Installation And Commissioning,21,300000.0
Installation And Configuration,3,0.0
Installation and Commissioning of Process Automation Software,1,0.0
Institutional Banking,1,0.0
Institutional Business Development,1,250000.0
Institutional Investment Operations,1,0.0
Institutional Sales,12,225000.0
Institutional Selling,1,0.0
Institutional funding,1,1075000.0
Instructional Design,20,0.0
Instructional Design Principles,1,0.0
Instructional Designer,1,0.0
Instructional design,1,0.0
Instrument Data Sheets,1,0.0
Instrumentation,11,0.0
Instrumentation Control,1,0.0
Instrumentation Design,6,0.0
Instrumentation Designer,1,0.0
Instrumentation Engineering,3,1200000.0
Instrumentation Maintenance,2,480000.0
Instrumentation Sales,1,450000.0
Instruments,1,1100000.0
Insurance,21,375000.0
Insurance Claims,10,231250.0
Insurance Domain,1,0.0
Insurance Management,1,350000.0
Insurance Manager - Insurance,1,0.0
Insurance Operations,1,360000.0
Insurance Presales,1,0.0
Insurance Products,1,1000000.0
Insurance Sales,98,350000.0
Insurance Solutions,1,2500000.0
Insurance Training,1,750000.0
Insurance operations,3,0.0
Insurance sales,2,0.0
Intake,1,375000.0
Integrated Facility Management,1,55000.0
Integrated Management System,1,0.0
Integrated marketing,2,0.0
Integration,51,0.0
Integration Consultant,1,650000.0
Integration Development,1,0.0
Integrations,1,2000000.0
Intellectual Property,3,0.0
Intellectual Property Rights,1,650000.0
IntelliJ,4,0.0
Intellimatch,1,1600000.0
Intensive Care,1,1700000.0
Intensivist,1,0.0
Interacting with various stakeholders,1,700000.0
Intercompany balance recons,1,750000.0
Interfaces,2,1112500.0
Interior  Draughtsman,1,300000.0
Interior Architecture,11,450000.0
Interior Decorator,2,250000.0
Interior Design,2,0.0
Interior Designing,16,318500.0
Interior Finishing,10,243750.0
Interior Project Execution,1,350000.0
Interior Project Management,1,0.0
Interior Sales,6,565000.0
Interior Site Execution,1,250000.0
Interior Works,1,330000.0
Interior sales,1,0.0
Interiors,5,330000.0
Intermediate,1,675000.0
Intern,2,0.0
Intern IT,1,0.0
Internal Accounts Process Audit,1,0.0
Internal Audit,97,0.0
Internal Auditing,1,0.0
Internal Auditor,2,0.0
Internal Audits,1,375000.0
Internal Communication,2,525000.0
Internal Financial Control,1,0.0
Internal Medicine,3,450000.0
Internal Quality Auditor,1,450000.0
Internal audit,2,0.0
Internatioanl Process,1,225000.0
International,4,450000.0
International BPO,48,350000.0
International Baccalurate,1,1125000.0
International Banking,4,75000.0
International Banking Analyst,1,400000.0
International Business,3,0.0
International Business Development,4,0.0
International Call Center,113,412500.0
International Calling,5,325000.0
International Chat Process,22,300000.0
International Client Relationship Management,1,75000.0
International Clients,3,0.0
International Customer Service,7,500000.0
International Domain,1,0.0
International Flight sales,1,550000.0
International Freight Forwarding,1,75000.0
International Hiring,2,262500.0
International Law,3,0.0
International Lead Generation,4,303750.0
International Logistics,2,62500.0
International Market,2,575000.0
International Marketing,7,0.0
International Non Voice,14,293750.0
International Operations,3,360000.0
International Payroll,1,1100000.0
International Process,13,325000.0
International Recruitment,4,412500.0
International Sales,160,375000.0
International Sales & Marketing,1,1900000.0
International School,1,1600000.0
International Sourcing,1,1200000.0
International Tax,1,0.0
International Taxation,6,0.0
International Technical Support,10,325000.0
International Tender Management,1,0.0
International Ticketing,4,336000.0
International Trade,1,300000.0
International Travel,1,337500.0
International Upselling,1,275000.0
International Voice,42,356250.0
International Voice Process,199,337500.0
International Voice Process Training,1,0.0
International Voice Quality,2,0.0
International Voice process,1,525000.0
International bpo,1,312500.0
International inbound sales,1,500000.0
International non voice process,1,0.0
International sales,1,400000.0
International sales process,1,400000.0
International technical support,1,300000.0
International trade,1,0.0
International voice,1,0.0
International voice process,1,325000.0
Internet Marketing,1,625000.0
Internship,1,0.0
Interpersonal Communication,4,175000.0
Interpersonal Skill,1,425000.0
Interpersonal Skills,21,187500.0
Interpersonal skills,82,0.0
Interpreter,1,325000.0
Interventional Cardiology,11,4750000.0
Interventional Radiologist,1,5500000.0
Interventional Radiology,2,0.0
Interventional Radiology Coding,1,0.0
Interview Coordination,7,0.0
Interview Scheduling,2,368750.0
Interviewing Techniques,1,450000.0
Intrusion Detection,1,0.0
Intune,4,0.0
Invasive Monitoring,1,337500.0
Inventory,1,175000.0
Inventory & Cost Control,1,287500.0
Inventory & Logistics,1,1750000.0
Inventory Accounting,5,375000.0
Inventory Advisor,1,0.0
Inventory Control,36,293750.0
Inventory Management,55,0.0
Inventory Management Jobs,1,550000.0
Inventory Optimization,2,0.0
Inventory Planning,3,0.0
Inventory Reconciliation,1,0.0
Inventory Valuation,1,0.0
Inventory management,1,0.0
Inverter,2,0.0
Investigation,2,0.0
Investing experience,1,900000.0
Investment,1,0.0
Investment Analysis,1,1650000.0
Investment Banking,22,210000.0
Investment Banking Hiring,1,3250000.0
Investment Banking Operations,1,0.0
Investment Management,1,510000.0
Investment Products,1,387500.0
Investment Promotion,1,1500000.0
Investment Research,1,350000.0
Investment Sales,1,537500.0
Investment products,2,1125000.0
Investor Allocation,1,0.0
Investor Relations,10,0.0
Investor relations,1,0.0
Investor services,1,0.0
Investran,1,0.0
Investran Management,3,0.0
Invigilation,1,0.0
Inviting Application  Immunology /Ph.D. Freshers Discovery Biology,1,0.0
Invoice,3,400000.0
Invoice Discounting,1,0.0
Invoice Generation,1,400000.0
Invoice Processing,36,0.0
Invoice processing,1,0.0
Invoicing,4,275000.0
Inward,2,135000.0
Inward Inspection,1,350000.0
Inward Quality,1,500000.0
